order_id,user_id,session_id,total_amount,discount_amount,delivery_fee,final_amount,delivery_days,payment_method,status,created_at
TL-ORD-251D79D6D4,10578,sess_0dc0fa5dc907499f,3899.00,584.85,0.00,3314.15,2,Card,CONFIRMED,2026-08-19T08:31:51.576114+00:00
TL-ORD-8340C9FD3B,7020,sess_9281e5a608974aeb,1971.00,295.65,0.00,1675.35,3,Card,CONFIRMED,2026-08-19T08:29:30.202867+00:00
TL-ORD-05C98FA55F,10284,sess_32e80be1ca094121,1533.00,229.95,0.00,1303.05,2,NetBanking,CONFIRMED,2026-08-19T08:26:59.952957+00:00
TL-ORD-1F0F5BC23D,9248,sess_4c59605be9b94538,3282.00,0.00,0.00,3282.00,4,COD,CONFIRMED,2026-08-19T08:26:04.367508+00:00
TL-ORD-25EA610F3C,8755,sess_c1bc3259e0f948e8,3499.00,0.00,0.00,3499.00,3,UPI,CONFIRMED,2026-08-19T07:55:19.612203+00:00
TL-ORD-C4FA39CAA5,7153,sess_c0804f613d5442f9,4499.00,0.00,0.00,4499.00,2,COD,CONFIRMED,2026-08-19T07:50:50.957386+00:00
TL-ORD-375F539B60,8202,sess_39f90b5f6bae4dba,2631.00,394.65,0.00,2236.35,2,Card,CONFIRMED,2026-08-19T07:18:02.289683+00:00
TL-ORD-028BD73975,,sess_da5df024e87e47d1,779.00,116.85,99.00,761.15,2,UPI,CONFIRMED,2026-08-19T06:57:26.487365+00:00
TL-ORD-334C3C40BB,,sess_3d424c2eabc54d90,3857.00,578.55,0.00,3278.45,5,NetBanking,CONFIRMED,2026-08-19T06:56:19.465522+00:00
TL-ORD-1DE579B606,8352,sess_26fd89a14eb74d9a,1668.00,0.00,0.00,1668.00,3,Card,CONFIRMED,2026-08-19T06:45:20.975607+00:00
TL-ORD-C131CE6E08,7645,sess_1950c645f391490f,2717.00,0.00,0.00,2717.00,3,COD,CONFIRMED,2026-08-19T06:41:13.114533+00:00
TL-ORD-A09ECFBBA9,8774,sess_bd5a94103cfd44c6,1928.00,0.00,0.00,1928.00,2,COD,CONFIRMED,2026-08-19T06:39:43.509181+00:00
TL-ORD-1A832F6FAC,8444,sess_839edce34f374697,3019.00,452.85,0.00,2566.15,2,Card,CONFIRMED,2026-08-19T06:32:26.926215+00:00
TL-ORD-E1A5075E6E,7427,sess_dcfcba04d6914e2f,4645.00,0.00,0.00,4645.00,2,UPI,CONFIRMED,2026-08-19T06:24:05.443471+00:00
TL-ORD-559F273877,7975,sess_17a5b52ee4e6464d,4079.00,611.85,0.00,3467.15,2,NetBanking,CONFIRMED,2026-08-19T06:02:49.207715+00:00
TL-ORD-94D352FD1C,9269,sess_90fe21439eed4e45,2279.00,341.85,0.00,1937.15,2,COD,CONFIRMED,2026-08-19T05:26:40.741002+00:00
TL-ORD-461848CB5E,8848,sess_4fb95428d23d4edb,869.00,0.00,99.00,968.00,3,COD,CONFIRMED,2026-08-19T05:09:31.609406+00:00
TL-ORD-C458FE94C0,8058,sess_e596047e068f41cd,1844.00,0.00,0.00,1844.00,2,COD,CONFIRMED,2026-08-19T04:57:29.480305+00:00
TL-ORD-F18F23031D,,sess_fd8a531f127f4b27,1068.00,0.00,0.00,1068.00,4,COD,CONFIRMED,2026-08-19T04:43:18.308454+00:00
TL-ORD-1A57E326FD,8885,sess_cd9baf12f70d4f8c,3879.00,0.00,0.00,3879.00,5,UPI,CONFIRMED,2026-08-19T04:38:54.591170+00:00
TL-ORD-EF5AFD215D,,sess_3b9a58386f8c409b,1604.00,0.00,0.00,1604.00,3,UPI,CONFIRMED,2026-08-19T04:21:15.746079+00:00
TL-ORD-14C48D0650,8991,sess_0c83d1746ea14193,999.00,0.00,0.00,999.00,6,UPI,CONFIRMED,2026-08-19T04:08:52.443945+00:00
TL-ORD-D688DD367A,6331,sess_4c4ceb7392a34a88,2206.00,330.90,0.00,1875.10,3,COD,CONFIRMED,2026-08-19T04:04:50.046977+00:00
TL-ORD-28A44C1B02,7704,sess_1fcd08adca684dbb,1791.00,0.00,0.00,1791.00,3,COD,CONFIRMED,2026-08-19T03:30:46.004517+00:00
TL-ORD-90635646F8,7967,sess_fe40b88fa66e4dc9,5070.00,0.00,0.00,5070.00,5,UPI,CONFIRMED,2026-08-19T03:27:36.124612+00:00
TL-ORD-859139BE93,,sess_0e880cdad66e4dfc,6999.00,1049.85,0.00,5949.15,2,COD,CONFIRMED,2026-08-19T03:25:35.440430+00:00
TL-ORD-C9D7D8B2F1,7475,sess_fbbc9a00546a4685,1684.00,0.00,0.00,1684.00,2,UPI,CONFIRMED,2026-08-19T03:09:53.143794+00:00
TL-ORD-E336A6D90C,6815,sess_4b6ab261a9794a94,5450.00,0.00,0.00,5450.00,3,Card,CONFIRMED,2026-08-19T02:54:51.988609+00:00
TL-ORD-FC2DEF1B27,7267,sess_314ad98138c04b7a,2637.00,395.55,0.00,2241.45,3,COD,CONFIRMED,2026-08-19T02:50:22.200560+00:00
TL-ORD-CB34954B8F,8783,sess_f2a1a6615cc84900,3938.00,0.00,0.00,3938.00,3,COD,CONFIRMED,2026-08-19T02:12:06.587967+00:00
TL-ORD-C42FF7F262,9814,sess_e4f64607702046dd,3410.00,0.00,0.00,3410.00,4,NetBanking,CONFIRMED,2026-08-19T01:53:47.248117+00:00
TL-ORD-DCC37483D0,6591,sess_2d0664639c8242c6,5596.00,0.00,0.00,5596.00,2,NetBanking,CONFIRMED,2026-08-19T01:40:33.248445+00:00
TL-ORD-0D5F493197,8152,sess_1490486178784708,4596.00,689.40,0.00,3906.60,3,COD,CONFIRMED,2026-08-19T01:35:40.852921+00:00
TL-ORD-CADC580102,,sess_7a3cdfca912e4c82,869.00,0.00,99.00,968.00,3,Card,CONFIRMED,2026-08-19T01:30:09.626870+00:00
TL-ORD-2488B83055,,sess_e2a589e06e0c4296,1668.00,0.00,0.00,1668.00,3,Card,CONFIRMED,2026-08-19T01:27:39.840615+00:00
TL-ORD-2AD5D06100,6649,sess_37a8f02bd22e4285,1567.00,0.00,0.00,1567.00,3,COD,CONFIRMED,2026-08-19T01:27:01.235223+00:00
TL-ORD-C4E3F882BA,8614,sess_59e8c636ff3b42c1,2199.00,0.00,0.00,2199.00,4,Card,CONFIRMED,2026-08-19T01:24:58.919278+00:00
TL-ORD-8BDB6B2A32,9205,sess_2a0bf77ebf8c40c5,6188.00,0.00,0.00,6188.00,2,UPI,CONFIRMED,2026-08-19T01:18:46.465180+00:00
TL-ORD-E8350AFD0A,11794,sess_547cfb8214e0411a,1802.00,0.00,0.00,1802.00,3,Card,CONFIRMED,2026-08-19T01:16:12.902089+00:00
TL-ORD-684F44B998,7163,sess_4f463c7c32a84f87,4180.00,0.00,0.00,4180.00,3,Card,CONFIRMED,2026-08-19T00:45:19.588960+00:00
TL-ORD-7B823DDD31,8463,sess_d7204523ac66484c,1044.00,156.60,0.00,887.40,3,Card,CONFIRMED,2026-08-19T00:26:46.243264+00:00
TL-ORD-C0799943D6,9936,sess_6844772ee6f64d34,4596.00,0.00,0.00,4596.00,3,COD,CONFIRMED,2026-08-19T00:05:37.397927+00:00
TL-ORD-FAF4634E5C,,sess_8d688bcee7a34404,550.00,82.50,99.00,566.50,5,COD,CONFIRMED,2026-08-18T23:55:23.887675+00:00
TL-ORD-B328A7FB40,9163,sess_70bac6d2e3094852,1668.00,0.00,0.00,1668.00,3,UPI,CONFIRMED,2026-08-18T23:36:45.839249+00:00
TL-ORD-78F33A0177,11511,sess_4713d140959b4adb,1728.00,0.00,0.00,1728.00,2,COD,CONFIRMED,2026-08-18T23:33:04.634795+00:00
TL-ORD-EDCE593EEE,7259,sess_e9f61f5c5727421b,1018.00,0.00,0.00,1018.00,5,UPI,CONFIRMED,2026-08-18T23:32:16.860616+00:00
TL-ORD-4E079DF66D,,sess_fe8ae8bb09a144bb,743.00,111.45,99.00,730.55,3,COD,CONFIRMED,2026-08-18T23:23:20.099043+00:00
TL-ORD-F298B367DF,6827,sess_8a96dce325d84e65,3389.00,508.35,0.00,2880.65,2,UPI,CONFIRMED,2026-08-18T23:14:37.713333+00:00
TL-ORD-4717182B6A,10406,sess_732e63747622434d,743.00,111.45,99.00,730.55,3,Card,CONFIRMED,2026-08-18T23:00:08.295752+00:00
TL-ORD-174476C1C1,,sess_8a6386bd1eae46c2,956.00,0.00,99.00,1055.00,4,NetBanking,CONFIRMED,2026-08-18T22:40:17.125257+00:00
TL-ORD-67BAB21EA9,7463,sess_2d17f862db304a2a,3471.00,0.00,0.00,3471.00,3,COD,CONFIRMED,2026-08-18T22:32:52.561520+00:00
TL-ORD-AB0C2ECB58,9677,sess_53ee37c7c4694df4,3899.00,0.00,0.00,3899.00,2,Card,CONFIRMED,2026-08-18T22:23:05.969241+00:00
TL-ORD-3BE134A0ED,11134,sess_21c6fb923b08450f,1450.00,217.50,0.00,1232.50,2,Card,CONFIRMED,2026-08-18T22:22:01.303144+00:00
TL-ORD-33AE97C9F0,,sess_3627d2d5db7542df,2388.00,0.00,0.00,2388.00,4,Card,CONFIRMED,2026-08-18T22:18:26.363076+00:00
TL-ORD-2041AECD76,8429,sess_73db514c49954fc9,3361.00,0.00,0.00,3361.00,4,Card,CONFIRMED,2026-08-18T22:05:54.178716+00:00
TL-ORD-4B68FEF17F,8451,sess_31dcfb9afc214af5,3143.00,0.00,0.00,3143.00,2,UPI,CONFIRMED,2026-08-18T22:00:40.592471+00:00
TL-ORD-DCEDF24B40,,sess_90b670ddc2554557,4299.00,0.00,0.00,4299.00,2,UPI,CONFIRMED,2026-08-18T21:55:22.572541+00:00
TL-ORD-93506033F9,6581,sess_768b2bdd53a646cc,5816.00,872.40,0.00,4943.60,2,NetBanking,CONFIRMED,2026-08-18T21:50:10.034781+00:00
TL-ORD-E172FC2097,7010,sess_4ac5dc56a09d48da,7844.00,1176.60,0.00,6667.40,2,COD,CONFIRMED,2026-08-18T21:39:58.291999+00:00
TL-ORD-B6B03C055A,7441,sess_c81a7ccf3b5b43e4,1899.00,284.85,0.00,1614.15,2,UPI,CONFIRMED,2026-08-18T21:33:03.217877+00:00
TL-ORD-240ACDCEF0,11494,sess_9d73327805ed4b7d,4897.00,0.00,0.00,4897.00,3,UPI,CONFIRMED,2026-08-18T21:26:54.462229+00:00
TL-ORD-381EF5514A,7202,sess_ccf9035c79404983,802.00,0.00,99.00,901.00,2,NetBanking,CONFIRMED,2026-08-18T21:26:16.984386+00:00
TL-ORD-4F19079859,11034,sess_c482a5829342466a,1899.00,284.85,0.00,1614.15,2,COD,CONFIRMED,2026-08-18T20:52:47.004745+00:00
TL-ORD-A35308A39A,11505,sess_e0a0fc67db3941d8,4132.00,619.80,0.00,3512.20,2,UPI,CONFIRMED,2026-08-18T20:35:52.041620+00:00
TL-ORD-99599434F8,,sess_7a84e385e3514c1c,2195.00,329.25,0.00,1865.75,4,NetBanking,CONFIRMED,2026-08-18T20:32:07.491686+00:00
TL-ORD-14F578E982,10943,sess_8004f8d455f34e3b,1743.00,0.00,0.00,1743.00,3,COD,CONFIRMED,2026-08-18T20:26:06.644534+00:00
TL-ORD-4D8D2FB6C0,7355,sess_51ea9499b5794224,1604.00,240.60,0.00,1363.40,3,Card,CONFIRMED,2026-08-18T19:52:45.177100+00:00
TL-ORD-AEF15937CB,6379,sess_f40e7149ea7c4926,5509.00,826.35,0.00,4682.65,5,NetBanking,CONFIRMED,2026-08-18T19:43:24.148121+00:00
TL-ORD-9B4C1BE658,8314,sess_c02095e5766d40a0,3177.00,0.00,0.00,3177.00,3,Card,CONFIRMED,2026-08-18T19:36:17.352661+00:00
TL-ORD-27A71FF34E,,sess_920577dc95af4cd4,1061.00,159.15,0.00,901.85,3,NetBanking,CONFIRMED,2026-08-18T19:14:45.471567+00:00
TL-ORD-00E5B47A45,9061,sess_470070f7c3ed4381,4723.00,708.45,0.00,4014.55,4,Card,CONFIRMED,2026-08-18T19:10:01.593768+00:00
TL-ORD-F4B955996C,9690,sess_a0eb1a65f94f47ff,3712.00,0.00,0.00,3712.00,2,UPI,CONFIRMED,2026-08-18T19:06:46.351944+00:00
TL-ORD-69A76D85F1,,sess_98ce5b3e8e554847,3985.00,0.00,0.00,3985.00,3,NetBanking,CONFIRMED,2026-08-18T19:03:43.711246+00:00
TL-ORD-D9548C97CB,,sess_731af5e6656843b7,4700.00,705.00,0.00,3995.00,3,Card,CONFIRMED,2026-08-18T19:01:11.499555+00:00
TL-ORD-CF6020EC6A,,sess_eaa9e4f64af549dd,2617.00,392.55,0.00,2224.45,4,Card,CONFIRMED,2026-08-18T18:58:38.086143+00:00
TL-ORD-3B0001A4DE,11796,sess_cc6058db509442b6,5842.00,876.30,0.00,4965.70,2,NetBanking,CONFIRMED,2026-08-18T18:58:37.944170+00:00
TL-ORD-1C2EA71CAB,11675,sess_10917fb382334af9,2334.00,0.00,0.00,2334.00,5,Card,CONFIRMED,2026-08-18T18:53:20.169184+00:00
TL-ORD-CCC8A5FB9A,7572,sess_00f005d10e9249ef,999.00,149.85,0.00,849.15,2,Card,CONFIRMED,2026-08-18T18:40:56.132296+00:00
TL-ORD-0658C4C79F,10460,sess_da38737c749d4508,1684.00,252.60,0.00,1431.40,2,NetBanking,CONFIRMED,2026-08-18T18:25:02.510489+00:00
TL-ORD-555CF33B68,,sess_bb094c1b16594f4b,2029.00,0.00,0.00,2029.00,5,COD,CONFIRMED,2026-08-18T18:18:50.889515+00:00
TL-ORD-86EA164778,8378,sess_1298ce30565d4cb7,3090.00,0.00,0.00,3090.00,2,COD,CONFIRMED,2026-08-18T18:18:23.868576+00:00
TL-ORD-487F5C81FB,6916,sess_188cfc5847ef4d2c,3361.00,0.00,0.00,3361.00,4,NetBanking,CONFIRMED,2026-08-18T17:11:07.251625+00:00
TL-ORD-EAC6C80740,10478,sess_737d4da794224a6a,2637.00,0.00,0.00,2637.00,3,COD,CONFIRMED,2026-08-18T17:06:18.504553+00:00
TL-ORD-60D225CDAE,10648,sess_e1046d04dab94603,1506.00,225.90,0.00,1280.10,3,COD,CONFIRMED,2026-08-18T17:04:24.402308+00:00
TL-ORD-D55F3C9A46,10912,sess_a4f7edb133cb4935,3879.00,0.00,0.00,3879.00,5,UPI,CONFIRMED,2026-08-18T16:16:32.319970+00:00
TL-ORD-5621A1B9D7,11888,sess_3efb379677584436,2108.00,0.00,0.00,2108.00,6,UPI,CONFIRMED,2026-08-18T16:05:58.218137+00:00
TL-ORD-119536EA52,9155,sess_4e61892617f544e6,2936.00,0.00,0.00,2936.00,4,COD,CONFIRMED,2026-08-18T15:58:30.266678+00:00
TL-ORD-39ECDA2635,7248,sess_948182b062a44435,2792.00,0.00,0.00,2792.00,2,NetBanking,CONFIRMED,2026-08-18T15:57:52.750191+00:00
TL-ORD-CA8D82F2E4,,sess_de6872bec6be4b77,2339.00,0.00,0.00,2339.00,2,COD,CONFIRMED,2026-08-18T15:52:50.724987+00:00
TL-ORD-D079F239A3,9363,sess_a697845de56c45c2,2116.00,0.00,0.00,2116.00,2,UPI,CONFIRMED,2026-08-18T15:47:12.787417+00:00
TL-ORD-0E969A4F6C,8874,sess_7b67d20c66ab46cf,802.00,120.30,99.00,780.70,2,Card,CONFIRMED,2026-08-18T15:42:05.870878+00:00
TL-ORD-D233CC443C,8040,sess_2fb3c0ad7e0048d9,1733.00,0.00,0.00,1733.00,3,COD,CONFIRMED,2026-08-18T15:39:41.264367+00:00
TL-ORD-8486E31362,,sess_7a8702e1e45345c5,5509.00,0.00,0.00,5509.00,5,COD,CONFIRMED,2026-08-18T15:38:25.669574+00:00
TL-ORD-5D860653A6,6261,sess_2486b05443b747fa,3708.00,0.00,0.00,3708.00,4,NetBanking,CONFIRMED,2026-08-18T15:36:00.372577+00:00
TL-ORD-A8F89B1733,,sess_f1f3c17de4804818,3621.00,0.00,0.00,3621.00,3,Card,CONFIRMED,2026-08-18T15:34:56.064866+00:00
TL-ORD-6A2DE4BA04,7902,sess_c5a9433a083244bc,2799.00,0.00,0.00,2799.00,5,UPI,CONFIRMED,2026-08-18T15:18:29.879693+00:00
TL-ORD-38DD391B94,,sess_53367ddbd90b406c,5450.00,0.00,0.00,5450.00,2,Card,CONFIRMED,2026-08-18T15:11:35.368735+00:00
TL-ORD-D4B383487F,,sess_4d121bff154e4a14,1670.00,0.00,0.00,1670.00,2,UPI,CONFIRMED,2026-08-18T15:01:57.114707+00:00
TL-ORD-731820E3BB,9002,sess_df8100c7356945a1,5816.00,872.40,0.00,4943.60,2,Card,CONFIRMED,2026-08-18T14:56:21.405556+00:00
TL-ORD-5EC3888A00,11752,sess_0a34deaa195c496f,2464.00,369.60,0.00,2094.40,3,Card,CONFIRMED,2026-08-18T14:32:04.825114+00:00
TL-ORD-0FFEEBF775,,sess_d2b0620f5f344d2b,3410.00,511.50,0.00,2898.50,4,UPI,CONFIRMED,2026-08-18T14:21:35.672355+00:00
TL-ORD-7A68752FBC,8803,sess_c3750efe99ea4af3,2108.00,316.20,0.00,1791.80,6,COD,CONFIRMED,2026-08-18T14:19:39.303007+00:00
TL-ORD-25A66082F3,8666,sess_f949d8f54032427f,3294.00,0.00,0.00,3294.00,4,UPI,CONFIRMED,2026-08-18T14:13:00.723172+00:00
TL-ORD-08D0AC7581,11187,sess_1e48e1bbb5824e2b,852.00,0.00,99.00,951.00,2,UPI,CONFIRMED,2026-08-18T14:00:54.753487+00:00
TL-ORD-E0E7E7C657,10328,sess_07efdce4903e47bb,3708.00,0.00,0.00,3708.00,4,NetBanking,CONFIRMED,2026-08-18T13:58:01.852676+00:00
TL-ORD-0D88C0883D,8343,sess_263f3e523b5e41f3,1308.00,196.20,0.00,1111.80,3,UPI,CONFIRMED,2026-08-18T13:54:23.601600+00:00
TL-ORD-D1181DF7C4,7809,sess_c161bacfcf96452b,1664.00,0.00,0.00,1664.00,3,NetBanking,CONFIRMED,2026-08-18T13:47:58.064140+00:00
TL-ORD-39A8290087,10336,sess_ea13509f5b1845ca,3499.00,0.00,0.00,3499.00,2,NetBanking,CONFIRMED,2026-08-18T13:40:19.279830+00:00
TL-ORD-99193ACE7B,7471,sess_3d5d752ddc58432e,3576.00,536.40,0.00,3039.60,6,COD,CONFIRMED,2026-08-18T13:38:04.479976+00:00
TL-ORD-284A311ECF,6571,sess_e54d60ce615a4745,3019.00,452.85,0.00,2566.15,2,UPI,CONFIRMED,2026-08-18T13:24:16.496130+00:00
TL-ORD-42F8693EC6,9123,sess_ed08b569ef31489c,4284.00,0.00,0.00,4284.00,2,COD,CONFIRMED,2026-08-18T12:56:17.508169+00:00
TL-ORD-45606E5AED,10363,sess_ec2b87ac39074165,2688.00,403.20,0.00,2284.80,2,Card,CONFIRMED,2026-08-18T12:49:10.461947+00:00
TL-ORD-66DF59C8E7,11576,sess_acf0402d1d4549c3,2499.00,0.00,0.00,2499.00,3,COD,CONFIRMED,2026-08-18T12:24:44.708140+00:00
TL-ORD-22B7DCCAF5,6216,sess_76e29acad1754ae2,1829.00,274.35,0.00,1554.65,6,Card,CONFIRMED,2026-08-18T12:17:01.188175+00:00
TL-ORD-C8C20C5262,7895,sess_15cc1067ab674705,3233.00,0.00,0.00,3233.00,3,UPI,CONFIRMED,2026-08-18T12:09:03.019744+00:00
TL-ORD-4CF7BC746C,,sess_9d1e256c98894ff9,4965.00,0.00,0.00,4965.00,4,UPI,CONFIRMED,2026-08-18T11:54:52.889326+00:00
TL-ORD-29EABF8F00,11180,sess_8d877815bd8f4543,3041.00,0.00,0.00,3041.00,4,UPI,CONFIRMED,2026-08-18T11:38:06.857025+00:00
TL-ORD-DE76A81DDC,,sess_dde25693b9b04d13,2235.00,0.00,0.00,2235.00,3,Card,CONFIRMED,2026-08-18T11:11:47.573207+00:00
TL-ORD-601F1DB82A,8862,sess_67287ff71f364c5c,4499.00,0.00,0.00,4499.00,2,NetBanking,CONFIRMED,2026-08-18T10:59:34.630207+00:00
TL-ORD-6FFCCD8212,,sess_3106fb065db64a05,4723.00,708.45,0.00,4014.55,4,Card,CONFIRMED,2026-08-18T10:50:13.614593+00:00
TL-ORD-0017A708B3,9885,sess_33dad28a8b9d4bcb,2268.00,0.00,0.00,2268.00,3,COD,CONFIRMED,2026-08-18T10:47:46.440398+00:00
TL-ORD-7B0B62B982,10250,sess_7e09dd8bdbc94305,1994.00,0.00,0.00,1994.00,2,NetBanking,CONFIRMED,2026-08-18T10:30:16.561628+00:00
TL-ORD-2416F86BC4,9494,sess_7d2a85fe370d4574,1251.00,0.00,0.00,1251.00,3,Card,CONFIRMED,2026-08-18T09:33:35.999393+00:00
TL-ORD-2C8D61C8AA,8816,sess_c1858407a4734b1e,3471.00,0.00,0.00,3471.00,3,UPI,CONFIRMED,2026-08-18T09:31:46.660053+00:00
TL-ORD-2B90C88776,9505,sess_aa535d349c094d9f,1728.00,259.20,0.00,1468.80,2,COD,CONFIRMED,2026-08-18T09:27:42.461257+00:00
TL-ORD-CC205F0756,7840,sess_d7ad06ea74e04d45,4168.00,0.00,0.00,4168.00,3,NetBanking,CONFIRMED,2026-08-18T09:18:29.437244+00:00
TL-ORD-F766A2013B,,sess_e937df43daa644ce,2640.00,396.00,0.00,2244.00,3,COD,CONFIRMED,2026-08-18T09:18:22.716984+00:00
TL-ORD-90382DE260,11393,sess_5e8fc0983d444912,6999.00,0.00,0.00,6999.00,2,COD,CONFIRMED,2026-08-18T09:15:49.055224+00:00
TL-ORD-522DA65DF0,9762,sess_9f7865fad16f456d,999.00,0.00,0.00,999.00,2,COD,CONFIRMED,2026-08-18T09:13:46.421971+00:00
TL-ORD-0BE3484877,6950,sess_e587e37286844b46,1603.00,240.45,0.00,1362.55,2,Card,CONFIRMED,2026-08-18T09:10:48.788892+00:00
TL-ORD-68776A8D35,6316,sess_41239ea1640f4388,2589.00,0.00,0.00,2589.00,2,NetBanking,CONFIRMED,2026-08-18T09:07:12.548616+00:00
TL-ORD-6BCF256C9C,9267,sess_c79ef67990c7495c,1230.00,184.50,0.00,1045.50,4,NetBanking,CONFIRMED,2026-08-18T08:58:23.556646+00:00
TL-ORD-899C6A6585,8715,sess_25116cb6f1a247f2,4320.00,0.00,0.00,4320.00,4,Card,CONFIRMED,2026-08-18T08:56:03.816931+00:00
TL-ORD-4566CA962C,,sess_9d30e81dd97a4c86,4180.00,0.00,0.00,4180.00,3,UPI,CONFIRMED,2026-08-18T08:54:35.016545+00:00
TL-ORD-E9321D798B,11848,sess_6e2fbfa51d54417e,3499.00,0.00,0.00,3499.00,2,UPI,CONFIRMED,2026-08-18T08:52:11.666405+00:00
TL-ORD-B0293ADB97,8947,sess_2b018e6f9f25424d,1308.00,0.00,0.00,1308.00,3,UPI,CONFIRMED,2026-08-18T08:45:50.688802+00:00
TL-ORD-C8BA3743E3,6101,sess_5c5997caa4144536,743.00,111.45,99.00,730.55,3,COD,CONFIRMED,2026-08-18T08:39:09.357138+00:00
TL-ORD-19D3186AF4,,sess_8e12dee6eefa421c,4869.00,0.00,0.00,4869.00,3,Card,CONFIRMED,2026-08-18T08:30:59.052364+00:00
TL-ORD-0E2474BDD3,6054,sess_09867464961549b8,4168.00,0.00,0.00,4168.00,3,NetBanking,CONFIRMED,2026-08-18T08:29:01.754495+00:00
TL-ORD-231AC9A4B1,6047,sess_596a5e76ea004728,2116.00,0.00,0.00,2116.00,2,NetBanking,CONFIRMED,2026-08-18T08:28:22.043144+00:00
TL-ORD-A79AA99101,7646,sess_fb205e697d5e461a,1847.00,0.00,0.00,1847.00,3,COD,CONFIRMED,2026-08-18T08:26:57.009793+00:00
TL-ORD-DC3830F112,9558,sess_b1559591d25343cd,1684.00,0.00,0.00,1684.00,2,UPI,CONFIRMED,2026-08-18T08:26:02.686077+00:00
TL-ORD-D3D0056D0E,8117,sess_d9974d7b4b704782,3899.00,584.85,0.00,3314.15,2,UPI,CONFIRMED,2026-08-18T07:36:38.912392+00:00
TL-ORD-5BA38DE292,11001,sess_662990a359284ea4,3410.00,0.00,0.00,3410.00,4,Card,CONFIRMED,2026-08-18T07:31:23.621925+00:00
TL-ORD-5DCE912C33,10605,sess_ff182d8ec7914e58,2717.00,407.55,0.00,2309.45,3,NetBanking,CONFIRMED,2026-08-18T07:21:34.203217+00:00
TL-ORD-F93435CB65,,sess_460aa038beb54697,2435.00,0.00,0.00,2435.00,2,NetBanking,CONFIRMED,2026-08-18T07:21:21.593009+00:00
TL-ORD-8DB86830B8,,sess_7101354480ff416e,3559.00,0.00,0.00,3559.00,2,COD,CONFIRMED,2026-08-18T07:12:52.252578+00:00
TL-ORD-26534229F1,10891,sess_3ef2c47067ce445f,2799.00,0.00,0.00,2799.00,2,UPI,CONFIRMED,2026-08-18T07:11:43.564077+00:00
TL-ORD-9C12B2CD45,10170,sess_8d568f417fa34791,4030.00,604.50,0.00,3425.50,4,NetBanking,CONFIRMED,2026-08-18T06:44:00.468158+00:00
TL-ORD-57CA57EAF6,10352,sess_76a31b7cf2324eb5,1089.00,163.35,0.00,925.65,3,Card,CONFIRMED,2026-08-18T06:15:53.871019+00:00
TL-ORD-FD1DA5FCBD,8618,sess_88c72877462347fe,743.00,111.45,99.00,730.55,3,Card,CONFIRMED,2026-08-18T05:45:54.286843+00:00
TL-ORD-67F33EB8BF,,sess_29e6bb38595f456e,3899.00,0.00,0.00,3899.00,2,UPI,CONFIRMED,2026-08-18T05:45:26.118457+00:00
TL-ORD-4624FD554C,9500,sess_86608afd661544c6,751.00,0.00,99.00,850.00,4,NetBanking,CONFIRMED,2026-08-18T05:32:47.158908+00:00
TL-ORD-A8D48B55A8,6089,sess_3b245238ada5440a,1103.00,165.45,0.00,937.55,5,UPI,CONFIRMED,2026-08-18T05:26:27.802168+00:00
TL-ORD-2686E4C39E,9350,sess_69e6426e923044c3,3582.00,0.00,0.00,3582.00,4,Card,CONFIRMED,2026-08-18T05:05:07.450374+00:00
TL-ORD-BB520B053D,10380,sess_9da0a7eb1149458a,3899.00,584.85,0.00,3314.15,2,Card,CONFIRMED,2026-08-18T04:57:01.041711+00:00
TL-ORD-15CEF89973,7603,sess_6cccff9de0084210,4499.00,674.85,0.00,3824.15,2,NetBanking,CONFIRMED,2026-08-18T04:56:31.728278+00:00
TL-ORD-279DD7E141,,sess_c6e90542a2c84275,3090.00,463.50,0.00,2626.50,2,Card,CONFIRMED,2026-08-18T04:53:53.225366+00:00
TL-ORD-C15B24B333,11473,sess_aeb0f8423722461c,1068.00,160.20,0.00,907.80,4,NetBanking,CONFIRMED,2026-08-18T04:45:32.400370+00:00
TL-ORD-D0F6EAD10F,,sess_b9998634d3b44480,4992.00,0.00,0.00,4992.00,2,Card,CONFIRMED,2026-08-18T04:43:03.686819+00:00
TL-ORD-4A55A94DBB,9457,sess_8a95aecc675e4463,6999.00,0.00,0.00,6999.00,2,UPI,CONFIRMED,2026-08-18T04:24:47.875592+00:00
TL-ORD-9317726ED1,11329,sess_9b6aac1cdd0046af,1603.00,0.00,0.00,1603.00,2,COD,CONFIRMED,2026-08-18T04:20:29.954783+00:00
TL-ORD-30C202B9D7,7274,sess_216b376934c74a16,4999.00,0.00,0.00,4999.00,3,Card,CONFIRMED,2026-08-18T04:03:32.722662+00:00
TL-ORD-3B69060F22,11781,sess_358fd287e0984005,999.00,0.00,0.00,999.00,6,NetBanking,CONFIRMED,2026-08-18T04:00:11.156857+00:00
TL-ORD-2A67C9EA04,,sess_7daab88e086845d7,3389.00,0.00,0.00,3389.00,2,NetBanking,CONFIRMED,2026-08-18T03:54:38.670821+00:00
TL-ORD-C54C594FBF,6657,sess_241c2e6b45dc4a82,2640.00,396.00,0.00,2244.00,3,UPI,CONFIRMED,2026-08-18T03:44:42.681800+00:00
TL-ORD-7FC44E1F2F,6432,sess_a442b06024654ac5,3177.00,0.00,0.00,3177.00,3,UPI,CONFIRMED,2026-08-18T03:25:44.157286+00:00
