order_id,user_id,session_id,total_amount,discount_amount,delivery_fee,final_amount,delivery_days,payment_method,status,shipping_city,shipping_pincode,created_at,order_date
TL-ORD-634ABD6E62,11144.0,sess_b8046e2609064853,5322,0.0,0,5322.0,4,COD,CONFIRMED,Chennai,650206,2026-09-09 11:15:09.588849,2026-09-09
TL-ORD-379E47D171,11501.0,sess_a053f9c0c6f1486f,999,0.0,0,999.0,6,COD,CONFIRMED,Hyderabad,291075,2026-08-19 20:05:15.162275,2026-08-19
TL-ORD-DAFC61FD48,9372.0,sess_750bf1e207af4967,1899,0.0,0,1899.0,4,COD,CONFIRMED,Mumbai,423363,2026-09-08 04:28:06.843662,2026-09-08
TL-ORD-9C12B2CD45,10170.0,sess_8d568f417fa34791,4030,604.5,0,3425.5,4,NetBanking,CONFIRMED,Hyderabad,629900,2026-08-18 06:44:00.468158,2026-08-18
TL-ORD-0FF4F892B8,,sess_11a7d19d99764458,1322,0.0,0,1322.0,4,UPI,CONFIRMED,Chennai,601474,2026-08-19 09:55:14.823066,2026-08-19
TL-ORD-88681FDA9E,,sess_f4e9f7f5e3ba4ee6,1210,0.0,0,1210.0,2,COD,CONFIRMED,Bengaluru,297636,2026-09-08 16:35:13.305443,2026-09-08
TL-ORD-4A963FA03D,8989.0,sess_90300731fd874a1d,1210,181.5,0,1028.5,2,COD,CONFIRMED,Delhi NCR,348149,2026-08-31 20:43:57.835703,2026-08-31
TL-ORD-D9791AE0BB,9245.0,sess_65aba260dff74d10,7008,1051.2,0,5956.8,3,UPI,CONFIRMED,Pune,383049,2026-08-30 18:42:42.525341,2026-08-30
TL-ORD-024E89A355,8528.0,sess_8e5680674ca5498c,1743,0.0,0,1743.0,3,NetBanking,CONFIRMED,Mumbai,243009,2026-09-02 16:08:22.016497,2026-09-02
TL-ORD-5EE272F88B,8463.0,sess_86dc77e6334f4641,3410,511.5,0,2898.5,4,UPI,CONFIRMED,Mumbai,502978,2026-09-06 10:02:24.787186,2026-09-06
TL-ORD-966913CA9A,,sess_14b3af4d36114680,2350,0.0,0,2350.0,2,COD,CONFIRMED,Chennai,186146,2026-09-08 18:41:48.502312,2026-09-08
TL-ORD-B158801FAC,8955.0,sess_a6405ee439f04b4a,3316,0.0,0,3316.0,3,Card,CONFIRMED,Pune,247917,2026-09-01 13:01:14.438746,2026-09-01
TL-ORD-E8030A7760,6524.0,sess_435c867737c541f5,2999,449.85,0,2549.15,3,NetBanking,CONFIRMED,Chennai,538390,2026-08-24 14:51:19.939620,2026-08-24
TL-ORD-6CC11636E7,6006.0,sess_4d6ae8aa96d544dd,4284,0.0,0,4284.0,2,UPI,CONFIRMED,Chennai,457548,2026-09-08 23:23:10.862152,2026-09-08
TL-ORD-0C05AD67C9,,sess_89a5c0ddca4b472d,1875,0.0,0,1875.0,4,COD,CONFIRMED,Pune,698939,2026-08-17 22:27:26.480096,2026-08-17
TL-ORD-5EA9282935,8962.0,sess_78949db1c57f403c,1040,0.0,0,1040.0,2,Card,CONFIRMED,Delhi NCR,166078,2026-08-26 19:21:47.328576,2026-08-26
TL-ORD-184B508648,,sess_ec1ced6c2ea34fef,1040,0.0,0,1040.0,2,Card,CONFIRMED,Hyderabad,567520,2026-08-21 05:18:56.206237,2026-08-21
TL-ORD-1D67DD2B65,,sess_f7cf330b84a24ef9,2999,449.85,0,2549.15,3,NetBanking,CONFIRMED,Chennai,308623,2026-09-04 03:14:42.613942,2026-09-04
TL-ORD-9948E77C4F,6272.0,sess_81a73f0f286c4851,2464,369.6,0,2094.4,3,NetBanking,CONFIRMED,Pune,226615,2026-08-22 17:51:17.073462,2026-08-22
TL-ORD-A8D48B55A8,6089.0,sess_3b245238ada5440a,1103,165.45,0,937.55,5,UPI,CONFIRMED,Chennai,448965,2026-08-18 05:26:27.802168,2026-08-18
TL-ORD-639AD4A50C,7627.0,sess_c02dd6ac1849459d,3421,0.0,0,3421.0,6,COD,CONFIRMED,Delhi NCR,510492,2026-08-25 01:05:55.171772,2026-08-25
TL-ORD-709D373D52,7805.0,sess_4fb4c9ac56f64a79,2438,0.0,0,2438.0,3,COD,CONFIRMED,Mumbai,427506,2026-08-27 11:06:08.203836,2026-08-27
TL-ORD-4F70B868CB,8414.0,sess_054f16e9d65b4708,2999,449.85,0,2549.15,3,Card,CONFIRMED,Mumbai,510116,2026-09-01 03:23:23.270151,2026-09-01
TL-ORD-B88CAEEAF8,7652.0,sess_faece4d6db454633,1668,0.0,0,1668.0,3,NetBanking,CONFIRMED,Delhi NCR,228094,2026-09-07 01:15:38.035429,2026-09-07
TL-ORD-18C16B0A39,6352.0,sess_a0b66ec3b5ed40a1,1739,0.0,0,1739.0,5,Card,CONFIRMED,Hyderabad,269127,2026-08-16 12:52:23.398783,2026-08-16
TL-ORD-436607DBFC,6233.0,sess_44dcc9c8e2b94cd2,2538,0.0,0,2538.0,2,COD,CONFIRMED,Hyderabad,291607,2026-09-09 02:27:01.671790,2026-09-09
TL-ORD-330DB2DC84,,sess_1e719ced920f483a,2769,415.35,0,2353.65,2,COD,CONFIRMED,Bengaluru,500013,2026-09-09 01:29:26.920466,2026-09-09
TL-ORD-BFCAAA73EC,9891.0,sess_690b4424e9e046f2,3559,0.0,0,3559.0,2,Card,CONFIRMED,Mumbai,249958,2026-08-22 22:39:07.755027,2026-08-22
TL-ORD-FC6AECFBD1,6251.0,sess_8854e628d5404fbb,1103,0.0,0,1103.0,5,UPI,CONFIRMED,Pune,618392,2026-08-30 13:31:59.652143,2026-08-30
TL-ORD-FD1DA5FCBD,8618.0,sess_88c72877462347fe,743,111.45,99,730.55,3,Card,CONFIRMED,Delhi NCR,337894,2026-08-18 05:45:54.286843,2026-08-18
TL-ORD-F3029ACEC1,6087.0,sess_bce6c3ad2af94c7c,3879,0.0,0,3879.0,5,UPI,CONFIRMED,Mumbai,274167,2026-08-31 02:39:40.430531,2026-08-31
TL-ORD-C7AF6B6A34,9164.0,sess_4c1bcffa696c4b3f,577,0.0,99,676.0,2,Card,CONFIRMED,Bengaluru,268680,2026-09-09 13:13:15.325388,2026-09-09
TL-ORD-80AE279549,11633.0,sess_8960626816c644a4,841,126.15,99,813.85,2,COD,CONFIRMED,Pune,550281,2026-08-23 10:42:21.098413,2026-08-23
TL-ORD-0A1902ABE7,10705.0,sess_fd542c5ab7f84ea7,4759,713.85,0,4045.15,4,Card,CONFIRMED,Delhi NCR,528106,2026-08-15 16:08:12.435486,2026-08-15
TL-ORD-DC5CBEDDCB,8575.0,sess_ac5e35c235ca46d4,956,0.0,99,1055.0,4,UPI,CONFIRMED,Chennai,533370,2026-09-03 04:15:01.872998,2026-09-03
TL-ORD-2B74C527F8,10469.0,sess_ad6e330c32004734,2686,0.0,0,2686.0,4,NetBanking,CONFIRMED,Chennai,522133,2026-08-26 08:57:28.325993,2026-08-26
TL-ORD-34145FE124,9069.0,sess_489ea7c03af64e2b,5070,0.0,0,5070.0,5,UPI,CONFIRMED,Delhi NCR,120024,2026-09-02 14:53:23.349894,2026-09-02
TL-ORD-A601A15CCF,11781.0,sess_e9afd76db28347ac,4499,0.0,0,4499.0,2,UPI,CONFIRMED,Mumbai,206741,2026-09-11 11:47:48.808263,2026-09-11
TL-ORD-C42FF7F262,9814.0,sess_e4f64607702046dd,3410,0.0,0,3410.0,4,NetBanking,CONFIRMED,Mumbai,227976,2026-08-19 01:53:47.248117,2026-08-19
TL-ORD-571CB184AC,9234.0,sess_7f96073ca532418d,1844,0.0,0,1844.0,2,COD,CONFIRMED,Delhi NCR,541236,2026-08-17 06:18:23.022352,2026-08-17
TL-ORD-F7963DA7DC,8583.0,sess_d4e6844190434437,3537,530.55,0,3006.45,3,Card,CONFIRMED,Bengaluru,151583,2026-08-21 22:32:01.326090,2026-08-21
TL-ORD-F31E00600A,,sess_26c913534d8f468e,1230,0.0,0,1230.0,4,COD,CONFIRMED,Bengaluru,584284,2026-09-05 02:27:48.828119,2026-09-05
TL-ORD-AC008B81C4,,sess_f615f5c25e3243ba,5006,750.9,0,4255.1,6,NetBanking,CONFIRMED,Delhi NCR,609300,2026-09-09 07:10:16.823112,2026-09-09
TL-ORD-30E4F4D70F,,sess_8d22b63ac6ae4080,1914,287.1,0,1626.9,3,UPI,CONFIRMED,Pune,506483,2026-09-10 02:05:37.052868,2026-09-10
TL-ORD-5E0240CBAD,8629.0,sess_32aa415259d04a1f,2199,0.0,0,2199.0,4,UPI,CONFIRMED,Chennai,549344,2026-08-21 09:57:55.368880,2026-08-21
TL-ORD-4F91228F9F,8458.0,sess_0e916a0a7b454353,3367,505.05,0,2861.95,3,UPI,CONFIRMED,Delhi NCR,578130,2026-08-28 19:11:27.213359,2026-08-28
TL-ORD-39289D864B,10616.0,sess_f613e975302b45f1,751,112.65,99,737.35,4,NetBanking,CONFIRMED,Chennai,260521,2026-08-21 04:06:14.161615,2026-08-21
TL-ORD-EB3223F608,11391.0,sess_c90253ec2557427f,2435,365.25,0,2069.75,2,UPI,CONFIRMED,Delhi NCR,334585,2026-09-07 14:17:07.737068,2026-09-07
TL-ORD-DA15A8F145,,sess_74c30515d51149c9,2637,395.55,0,2241.45,3,NetBanking,CONFIRMED,Chennai,217681,2026-08-16 01:12:01.117477,2026-08-16
TL-ORD-625B9C6C7D,6585.0,sess_38652fb06202467f,1928,0.0,0,1928.0,2,Card,CONFIRMED,Bengaluru,126252,2026-09-11 19:18:59.066134,2026-09-11
TL-ORD-4835A31EC8,11170.0,sess_1311b544e2bc47fc,1103,165.45,0,937.55,5,NetBanking,CONFIRMED,Chennai,165910,2026-08-18 02:05:32.477444,2026-08-18
TL-ORD-F28E34E973,7028.0,sess_9a32a5e37ca2422b,5006,0.0,0,5006.0,6,Card,CONFIRMED,Bengaluru,673139,2026-08-22 11:53:53.736183,2026-08-22
TL-ORD-E619171760,10254.0,sess_5cc6d07f8d7f4286,5499,824.85,0,4674.15,3,NetBanking,CONFIRMED,Chennai,279322,2026-08-26 02:21:34.052946,2026-08-26
TL-ORD-506ACFCF37,11424.0,sess_2e7cb9a2642f4685,1263,189.45,0,1073.55,5,UPI,CONFIRMED,Hyderabad,522609,2026-08-28 16:29:29.970061,2026-08-28
TL-ORD-3734E68C4B,11242.0,sess_0ff6da843e954dd2,848,0.0,99,947.0,6,UPI,CONFIRMED,Bengaluru,117625,2026-08-27 12:14:50.972463,2026-08-27
TL-ORD-19F44861BE,9508.0,sess_82d29bad7ebb4d38,3559,0.0,0,3559.0,2,COD,CONFIRMED,Bengaluru,564327,2026-08-21 15:02:08.805632,2026-08-21
TL-ORD-F007F09A7F,10959.0,sess_fbeb397b6726437f,2437,0.0,0,2437.0,4,COD,CONFIRMED,Bengaluru,557333,2026-09-07 06:41:04.187317,2026-09-07
TL-ORD-3387CBEB17,,sess_f8165cc6f83c420b,1728,0.0,0,1728.0,2,Card,CONFIRMED,Mumbai,216019,2026-09-12 15:38:27.222529,2026-09-12
TL-ORD-63498255B4,7276.0,sess_2a02c5a0713e4d84,3152,0.0,0,3152.0,2,UPI,CONFIRMED,Delhi NCR,271568,2026-08-24 23:22:28.273725,2026-08-24
TL-ORD-D0B35F0CAC,,sess_e9ff115e7f924d5f,852,0.0,99,951.0,2,NetBanking,CONFIRMED,Bengaluru,444514,2026-09-01 01:26:14.314492,2026-09-01
TL-ORD-87A3246FBC,6443.0,sess_f3e439254ad042c8,1500,225.0,0,1275.0,3,COD,CONFIRMED,Mumbai,315269,2026-09-01 02:45:33.756063,2026-09-01
TL-ORD-A73ED226AE,11177.0,sess_3afa8c335bbf476d,4237,635.55,0,3601.45,4,COD,CONFIRMED,Bengaluru,417248,2026-08-26 23:07:52.769468,2026-08-26
TL-ORD-EFD100D7F6,9064.0,sess_70538b66fa484402,2717,0.0,0,2717.0,3,COD,CONFIRMED,Mumbai,592328,2026-08-28 04:05:38.942125,2026-08-28
TL-ORD-331ABF5927,,sess_add1db25f7464e93,4596,0.0,0,4596.0,3,Card,CONFIRMED,Hyderabad,414323,2026-09-10 15:08:00.116208,2026-09-10
TL-ORD-0B835AA8D7,,sess_9fa49ab82f4748a3,2450,0.0,0,2450.0,3,COD,CONFIRMED,Delhi NCR,349860,2026-08-26 03:14:07.099554,2026-08-26
TL-ORD-B257D56F07,11152.0,sess_89e515a105264eff,2538,0.0,0,2538.0,2,COD,CONFIRMED,Mumbai,566754,2026-09-08 19:20:25.257484,2026-09-08
TL-ORD-05A30A80DA,9189.0,sess_7fa8557ce5104556,894,134.1,99,858.9,2,NetBanking,CONFIRMED,Bengaluru,130914,2026-08-25 13:18:15.582324,2026-08-25
TL-ORD-E1D41CDDD8,10554.0,sess_329d79a55d9946a4,2036,0.0,0,2036.0,2,Card,CONFIRMED,Delhi NCR,256594,2026-09-02 05:02:06.553505,2026-09-02
TL-ORD-CD1069141E,7226.0,sess_7d6098c8b7514081,577,0.0,99,676.0,2,NetBanking,CONFIRMED,Mumbai,587906,2026-08-16 21:22:49.358040,2026-08-16
TL-ORD-6319AE55BF,7627.0,sess_65f351e510844e2d,642,0.0,99,741.0,5,UPI,CONFIRMED,Pune,193626,2026-08-23 01:40:42.412640,2026-08-23
TL-ORD-33E8AC82BD,,sess_229c86ef71494f5a,1774,266.1,0,1507.9,2,NetBanking,CONFIRMED,Hyderabad,158763,2026-09-11 02:50:02.446115,2026-09-11
TL-ORD-957247478E,11654.0,sess_825ae7d1097e47cb,3389,0.0,0,3389.0,2,UPI,CONFIRMED,Hyderabad,338678,2026-09-09 19:50:15.210014,2026-09-09
TL-ORD-789F45F223,,sess_73691b82a4cb42a1,1899,284.85,0,1614.15,4,UPI,CONFIRMED,Chennai,138228,2026-08-15 02:39:57.472827,2026-08-15
TL-ORD-15DACA0CFD,,sess_9e475754e8c54386,859,0.0,99,958.0,2,NetBanking,CONFIRMED,Bengaluru,253431,2026-08-24 11:35:24.796080,2026-08-24
TL-ORD-2D4BB6A11B,10956.0,sess_8ab7bd94f19f4247,1308,196.2,0,1111.8,3,COD,CONFIRMED,Pune,514794,2026-09-06 07:51:28.529200,2026-09-06
TL-ORD-E8C74B6FCD,8728.0,sess_dee3e6956cfb4ff4,1389,208.35,0,1180.65,3,COD,CONFIRMED,Mumbai,149002,2026-08-28 08:36:46.306338,2026-08-28
TL-ORD-9B4EAC47C9,7545.0,sess_8294a61a03b84095,4304,645.6,0,3658.4,4,NetBanking,CONFIRMED,Mumbai,692587,2026-09-09 17:08:26.428616,2026-09-09
TL-ORD-082B694B66,8733.0,sess_ea3bbfa88b634326,1199,179.85,0,1019.15,2,NetBanking,CONFIRMED,Mumbai,559512,2026-09-09 22:41:07.136076,2026-09-09
TL-ORD-ED3D1AAE8C,8070.0,sess_ed00a1957dd54896,4499,0.0,0,4499.0,2,UPI,CONFIRMED,Pune,635858,2026-09-10 04:20:38.117114,2026-09-10
TL-ORD-4E1E245243,,sess_30848b946e0f41b6,1829,0.0,0,1829.0,2,Card,CONFIRMED,Hyderabad,427947,2026-08-26 18:59:24.058478,2026-08-26
TL-ORD-638345B312,,sess_4b57a0d4c9694c9d,3879,0.0,0,3879.0,5,COD,CONFIRMED,Chennai,460315,2026-08-21 12:52:36.649863,2026-08-21
TL-ORD-2C829B6968,,sess_f11462d8acf040d3,3708,556.2,0,3151.8,4,Card,CONFIRMED,Delhi NCR,662943,2026-08-21 17:45:26.175783,2026-08-21
TL-ORD-30B951114F,6158.0,sess_3bd0bfb5574248f1,859,0.0,99,958.0,2,Card,CONFIRMED,Hyderabad,524540,2026-09-13 07:12:10.117137,2026-09-13
TL-ORD-1D3DC3B044,6923.0,sess_53a3b9bcc58f445b,1875,0.0,0,1875.0,4,Card,CONFIRMED,Hyderabad,398541,2026-09-05 00:49:29.993063,2026-09-05
TL-ORD-4B30BF264C,8648.0,sess_e007dfefccc4415b,4304,645.6,0,3658.4,4,Card,CONFIRMED,Chennai,221192,2026-08-31 18:21:21.593957,2026-08-31
TL-ORD-725A57ADD1,11510.0,sess_63e3586411604748,3008,451.2,0,2556.8,3,Card,CONFIRMED,Pune,254622,2026-08-29 16:01:35.444551,2026-08-29
TL-ORD-80076E10EB,,sess_5de33bebae744f8b,4499,0.0,0,4499.0,2,COD,CONFIRMED,Mumbai,519456,2026-08-19 15:18:19.590589,2026-08-19
TL-ORD-3F8F7BC0C5,11222.0,sess_2513596109a74d86,2853,0.0,0,2853.0,4,NetBanking,CONFIRMED,Delhi NCR,649601,2026-09-11 12:01:39.876515,2026-09-11
TL-ORD-FC9D6A0B45,11112.0,sess_1bfb3294084840e4,2617,392.55,0,2224.45,4,NetBanking,CONFIRMED,Hyderabad,613672,2026-08-17 23:48:35.358781,2026-08-17
TL-ORD-61C70FA230,11673.0,sess_613a4d70ffb94b3f,4617,692.55,0,3924.45,2,UPI,CONFIRMED,Bengaluru,373843,2026-08-24 18:22:56.301973,2026-08-24
TL-ORD-E5F127CC19,8068.0,sess_d97472477d21426a,6594,0.0,0,6594.0,3,UPI,CONFIRMED,Pune,285650,2026-09-06 07:32:55.997706,2026-09-06
TL-ORD-B995D0F062,7777.0,sess_853d26667bb54573,841,126.15,99,813.85,2,UPI,CONFIRMED,Chennai,498931,2026-08-20 12:33:57.747622,2026-08-20
TL-ORD-FC04CCE794,11253.0,sess_7e361b3d3b494a9e,3316,0.0,0,3316.0,3,NetBanking,CONFIRMED,Delhi NCR,298780,2026-09-11 01:56:51.410604,2026-09-11
TL-ORD-DF6B23EC9F,,sess_4d36df1958a6400b,2450,0.0,0,2450.0,3,NetBanking,CONFIRMED,Bengaluru,622955,2026-08-22 00:15:26.803773,2026-08-22
TL-ORD-4861A32769,8901.0,sess_05d5334744b64b8c,2936,440.4,0,2495.6,4,NetBanking,CONFIRMED,Chennai,512063,2026-08-29 05:00:26.352159,2026-08-29
TL-ORD-CD69483230,6763.0,sess_8ddb9bae127045b1,2206,330.9,0,1875.1,3,NetBanking,CONFIRMED,Pune,221499,2026-09-10 03:48:01.192366,2026-09-10
TL-ORD-C3DC62B500,6865.0,sess_15b3fd1a81f04bb6,1914,0.0,0,1914.0,3,COD,CONFIRMED,Pune,450100,2026-08-25 08:56:56.049422,2026-08-25
TL-ORD-54398A862C,,sess_8a1ccc5dbf40489f,4897,734.55,0,4162.45,3,Card,CONFIRMED,Delhi NCR,133890,2026-08-28 09:15:53.241642,2026-08-28
TL-ORD-1811FA621C,7986.0,sess_f10ab552894f4d9c,3938,0.0,0,3938.0,3,COD,CONFIRMED,Bengaluru,133398,2026-08-24 16:26:19.746771,2026-08-24
TL-ORD-C4CB5FB68E,9542.0,sess_34dcc877c8b44fd0,2199,0.0,0,2199.0,4,UPI,CONFIRMED,Bengaluru,640414,2026-08-15 12:35:07.408722,2026-08-15
TL-ORD-27D9C8C86A,8523.0,sess_b5c4dbb452bc4e0b,3499,524.85,0,2974.15,3,Card,CONFIRMED,Bengaluru,148683,2026-08-27 22:48:09.635274,2026-08-27
TL-ORD-16C6793FA7,,sess_9885fa85809143e5,3857,0.0,0,3857.0,5,UPI,CONFIRMED,Bengaluru,158867,2026-09-05 15:24:38.093159,2026-09-05
TL-ORD-C577D9E226,9603.0,sess_f03e516207434c45,3316,0.0,0,3316.0,3,UPI,CONFIRMED,Chennai,311533,2026-08-26 03:28:14.160264,2026-08-26
TL-ORD-2E4821280E,8994.0,sess_5744c08e938b49ea,2799,0.0,0,2799.0,2,NetBanking,CONFIRMED,Mumbai,282291,2026-09-08 02:10:55.258467,2026-09-08
TL-ORD-1FAD155E4F,8654.0,sess_ce825b3580494dbb,3899,0.0,0,3899.0,2,Card,CONFIRMED,Pune,277931,2026-09-09 03:38:22.714149,2026-09-09
TL-ORD-5F6218F8CA,,sess_6cbf50cbb91c43dc,2142,321.3,0,1820.7,3,NetBanking,CONFIRMED,Bengaluru,393589,2026-08-22 06:27:29.135099,2026-08-22
TL-ORD-9468F86263,6597.0,sess_003892d47e114c9c,802,120.3,99,780.7,2,UPI,CONFIRMED,Hyderabad,667710,2026-09-08 05:55:56.472654,2026-09-08
TL-ORD-6C158740C2,9324.0,sess_8a1090c103dd461f,3621,0.0,0,3621.0,3,NetBanking,CONFIRMED,Hyderabad,443986,2026-09-12 20:53:00.615433,2026-09-12
TL-ORD-56383590EA,,sess_0d0bd51c7400475a,4645,0.0,0,4645.0,2,COD,CONFIRMED,Hyderabad,632329,2026-08-28 02:58:10.035311,2026-08-28
TL-ORD-6BCC403B33,,sess_0fcecce3222443e3,1299,194.85,0,1104.15,3,NetBanking,CONFIRMED,Mumbai,674507,2026-08-25 18:27:56.046779,2026-08-25
TL-ORD-7E274ADAC7,,sess_427ee098e28f4b1d,869,0.0,99,968.0,3,UPI,CONFIRMED,Bengaluru,557958,2026-09-06 22:41:57.883555,2026-09-06
TL-ORD-5C8E5B9A12,9105.0,sess_e3374a3c01f34f41,3471,0.0,0,3471.0,3,NetBanking,CONFIRMED,Chennai,405480,2026-08-22 19:33:31.187177,2026-08-22
TL-ORD-08D0AC7581,11187.0,sess_1e48e1bbb5824e2b,852,0.0,99,951.0,2,UPI,CONFIRMED,Chennai,565600,2026-08-18 14:00:54.753487,2026-08-18
TL-ORD-AD032594EE,11387.0,sess_46f12fef695043a5,1044,156.6,0,887.4,3,Card,CONFIRMED,Mumbai,119653,2026-09-11 01:55:01.093301,2026-09-11
TL-ORD-2192BAE17F,9460.0,sess_564ed86f8b9e4c27,3090,0.0,0,3090.0,2,NetBanking,CONFIRMED,Pune,443063,2026-08-18 00:24:24.639778,2026-08-18
TL-ORD-183C87100F,7253.0,sess_e747d6a9bba04d69,550,0.0,99,649.0,5,Card,CONFIRMED,Bengaluru,145583,2026-08-17 13:10:29.824989,2026-08-17
TL-ORD-6A38937A26,7462.0,sess_86458598db524551,3577,0.0,0,3577.0,2,UPI,CONFIRMED,Bengaluru,430674,2026-08-31 09:16:22.053706,2026-08-31
TL-ORD-1C1319730B,7249.0,sess_3db5b541b6d048da,1971,0.0,0,1971.0,3,COD,CONFIRMED,Pune,218713,2026-08-28 08:33:47.828510,2026-08-28
TL-ORD-4F7F5DA72B,9095.0,sess_de0ed3f069b44c40,4723,708.45,0,4014.55,4,COD,CONFIRMED,Chennai,668558,2026-09-10 04:29:24.140151,2026-09-10
TL-ORD-617D3608AD,9114.0,sess_ae9e5e2b63a54d96,2686,0.0,0,2686.0,4,Card,CONFIRMED,Pune,362356,2026-08-22 11:56:23.261649,2026-08-22
TL-ORD-3175688114,11192.0,sess_aaa78e02ed404483,2437,0.0,0,2437.0,4,Card,CONFIRMED,Chennai,231237,2026-08-30 10:07:41.498713,2026-08-30
TL-ORD-30D757913D,,sess_077d8c9571c34bc3,2936,0.0,0,2936.0,4,Card,CONFIRMED,Delhi NCR,576019,2026-08-31 04:57:01.946005,2026-08-31
TL-ORD-D07FBBFC30,11063.0,sess_f2958e34caa8424e,2499,0.0,0,2499.0,3,UPI,CONFIRMED,Pune,324192,2026-08-28 19:51:44.244831,2026-08-28
TL-ORD-7A2769B248,7362.0,sess_5d0321cd37c347db,2403,0.0,0,2403.0,2,NetBanking,CONFIRMED,Mumbai,411291,2026-09-03 00:58:22.398805,2026-09-03
TL-ORD-9697A22C58,6242.0,sess_7abe24350d6442be,3577,536.55,0,3040.45,2,NetBanking,CONFIRMED,Mumbai,244434,2026-08-30 15:14:39.227440,2026-08-30
TL-ORD-F1E0C501FA,9134.0,sess_52d0252392a047b3,859,128.85,99,829.15,2,COD,CONFIRMED,Delhi NCR,254358,2026-09-02 23:42:55.301246,2026-09-02
TL-ORD-2F818A0D94,7589.0,sess_ef700873c25a461d,1739,0.0,0,1739.0,5,UPI,CONFIRMED,Delhi NCR,627456,2026-08-24 14:32:03.366089,2026-08-24
TL-ORD-08532AB96B,7821.0,sess_e66a2ab2051a48bc,642,96.3,99,644.7,5,COD,CONFIRMED,Bengaluru,222548,2026-09-05 15:53:35.920361,2026-09-05
TL-ORD-997F1D3A19,8817.0,sess_a903999f4e1f4f3e,2769,0.0,0,2769.0,2,UPI,CONFIRMED,Hyderabad,487952,2026-08-25 12:19:08.927196,2026-08-25
TL-ORD-13AB01F848,9539.0,sess_346f1607d60e489a,2686,0.0,0,2686.0,4,Card,CONFIRMED,Hyderabad,337759,2026-09-04 06:09:37.768206,2026-09-04
TL-ORD-E262ADBCDE,9124.0,sess_9425d70832de415e,1954,0.0,0,1954.0,6,COD,CONFIRMED,Pune,300712,2026-09-09 14:16:25.173213,2026-09-09
TL-ORD-B0AB9E7BAC,9343.0,sess_b968e94122294ed8,5842,876.3,0,4965.7,2,UPI,CONFIRMED,Mumbai,438351,2026-09-11 18:15:00.935715,2026-09-11
TL-ORD-8340C9FD3B,7020.0,sess_9281e5a608974aeb,1971,295.65,0,1675.35,3,Card,CONFIRMED,Hyderabad,369417,2026-08-19 08:29:30.202867,2026-08-19
TL-ORD-990C161B5C,7485.0,sess_66ba9be603c3447d,2799,0.0,0,2799.0,5,Card,CONFIRMED,Mumbai,175961,2026-09-13 17:05:57.696010,2026-09-13
TL-ORD-574942CF4E,,sess_9b80731493b9498f,3361,0.0,0,3361.0,4,COD,CONFIRMED,Delhi NCR,606088,2026-08-23 22:50:44.995950,2026-08-23
TL-ORD-AD871A7998,,sess_58a6661bfe05452d,2853,0.0,0,2853.0,4,UPI,CONFIRMED,Bengaluru,509628,2026-08-28 12:56:48.508041,2026-08-28
TL-ORD-161F6090C7,9452.0,sess_048efb907e5e41d5,4304,645.6,0,3658.4,4,UPI,CONFIRMED,Chennai,289343,2026-08-23 16:41:45.115260,2026-08-23
TL-ORD-1095A3759A,,sess_5260ae0c966f4f78,3410,511.5,0,2898.5,4,UPI,CONFIRMED,Bengaluru,410059,2026-09-05 13:09:35.314761,2026-09-05
TL-ORD-A7C4740A26,6354.0,sess_84ffe34e74634c89,3019,0.0,0,3019.0,2,Card,CONFIRMED,Pune,615860,2026-08-29 15:58:14.094802,2026-08-29
TL-ORD-1D2D187B31,9490.0,sess_9727883903094d36,4817,722.55,0,4094.45,2,COD,CONFIRMED,Chennai,231092,2026-09-12 12:22:29.256304,2026-09-12
TL-ORD-C058F4E260,9923.0,sess_8625629b69534cad,2839,0.0,0,2839.0,4,NetBanking,CONFIRMED,Chennai,321375,2026-08-20 01:22:54.027485,2026-08-20
TL-ORD-D0A7B78AF1,10465.0,sess_67650ba85a5e4ccc,4999,0.0,0,4999.0,3,COD,CONFIRMED,Hyderabad,185934,2026-09-11 02:34:19.438586,2026-09-11
TL-ORD-B45180E152,7518.0,sess_fa99c7f1bb2b4919,1179,176.85,0,1002.15,2,COD,CONFIRMED,Pune,541015,2026-08-23 12:25:41.873574,2026-08-23
TL-ORD-2E54CF5480,6652.0,sess_7742e22d31914b96,2550,0.0,0,2550.0,2,Card,CONFIRMED,Pune,660306,2026-09-10 08:43:16.368138,2026-09-10
TL-ORD-6FE978E1BD,,sess_13bc799faeef49e0,1875,281.25,0,1593.75,4,COD,CONFIRMED,Hyderabad,483663,2026-09-11 02:01:35.948042,2026-09-11
TL-ORD-DE951A4337,7632.0,sess_18460c51790847b3,2999,449.85,0,2549.15,3,NetBanking,CONFIRMED,Chennai,560184,2026-08-29 02:46:44.471537,2026-08-29
TL-ORD-1F53F0CE2B,11252.0,sess_45b3b8547d0e4588,7008,0.0,0,7008.0,3,UPI,CONFIRMED,Delhi NCR,280261,2026-08-23 02:28:00.168794,2026-08-23
TL-ORD-3B77DFAE62,,sess_f3c0c2a556274f0a,743,111.45,99,730.55,3,COD,CONFIRMED,Mumbai,330357,2026-09-05 22:11:31.985855,2026-09-05
TL-ORD-2FABF35C89,9087.0,sess_a39615d545ae4c36,2350,0.0,0,2350.0,2,COD,CONFIRMED,Delhi NCR,327717,2026-08-17 17:39:31.977113,2026-08-17
