session_id,user_id,device_type,experiment_variant,session_start_time,session_date
sess_95d91ff58b2e401d,10671.0,mobile,treatment_ai_search,2026-08-22 17:30:57.892998,2026-08-22
sess_c5e10c5bbf36475b,9274.0,mobile,control_keyword,2026-09-03 12:44:36.010017,2026-09-03
sess_c6b45aa2b7a74f40,10762.0,desktop,treatment_ai_search,2026-08-30 19:10:52.223190,2026-08-30
sess_0d73563029394835,10265.0,desktop,control_keyword,2026-08-15 15:21:04.785779,2026-08-15
sess_0c3767a46790448f,8953.0,mobile,treatment_ai_search,2026-08-18 12:56:29.680842,2026-08-18
sess_d5d22ef6230a4463,11344.0,desktop,control_keyword,2026-08-30 11:50:55.275910,2026-08-30
sess_d52728ab0d3646c5,7767.0,desktop,treatment_ai_search,2026-08-28 08:44:35.658229,2026-08-28
sess_c563580b5b3b4a26,9356.0,desktop,control_keyword,2026-08-16 21:01:50.578074,2026-08-16
sess_cc74e792492b4fc0,7842.0,mobile,treatment_ai_search,2026-08-18 00:47:37.520947,2026-08-18
sess_6eb78d677e0f4831,9431.0,mobile,control_keyword,2026-08-29 05:55:55.052293,2026-08-29
sess_c8a12983f4754714,6117.0,mobile,treatment_ai_search,2026-09-07 03:20:11.191559,2026-09-07
sess_76ae0dfb683249ca,,desktop,control_keyword,2026-08-25 06:09:43.598333,2026-08-25
sess_f45a043043344f87,7111.0,mobile,treatment_ai_search,2026-08-31 04:56:29.315871,2026-08-31
sess_6ce7a1a68394495a,,desktop,control_keyword,2026-09-08 21:48:18.252092,2026-09-08
sess_fb75279885b04bb0,9246.0,mobile,treatment_ai_search,2026-09-09 11:19:32.837642,2026-09-09
sess_1e5f2cd9c9b9480e,,mobile,control_keyword,2026-09-04 23:29:02.292906,2026-09-04
sess_01aec1c82dcb44b5,10888.0,mobile,treatment_ai_search,2026-08-25 15:04:41.152939,2026-08-25
sess_4696fa2cd2874a69,11366.0,tablet,control_keyword,2026-08-15 14:43:12.001827,2026-08-15
sess_ba89d8cbfec54272,,mobile,treatment_ai_search,2026-09-01 13:19:30.498092,2026-09-01
sess_2e8a13bad8d54b07,,desktop,control_keyword,2026-08-26 15:54:56.172110,2026-08-26
sess_879732ad0adc4c47,7241.0,mobile,treatment_ai_search,2026-08-30 13:02:34.642827,2026-08-30
sess_17c691206f46480a,7496.0,mobile,control_keyword,2026-09-04 19:34:54.760936,2026-09-04
sess_14b48e834b6f4a19,10742.0,mobile,treatment_ai_search,2026-08-18 14:52:48.179730,2026-08-18
sess_4a8328d1b5634ba5,,mobile,control_keyword,2026-09-11 06:11:48.850890,2026-09-11
sess_37e7ad1f3756438b,8737.0,desktop,treatment_ai_search,2026-08-29 14:39:12.517457,2026-08-29
sess_7e4b23de32084403,9766.0,desktop,control_keyword,2026-09-12 14:53:44.486730,2026-09-12
sess_ad22687fe3ce40d4,9921.0,mobile,treatment_ai_search,2026-09-09 09:13:00.591404,2026-09-09
sess_dced834859be4f05,7059.0,mobile,control_keyword,2026-08-17 16:09:38.015249,2026-08-17
sess_dc4a29ac59ac48b4,8368.0,mobile,treatment_ai_search,2026-09-10 18:02:36.279319,2026-09-10
sess_4e2564b4e67647ff,,desktop,control_keyword,2026-08-26 01:37:46.187292,2026-08-26
sess_8062abd7b81441b2,,mobile,treatment_ai_search,2026-08-28 06:28:21.358784,2026-08-28
sess_5f2c2f37201d45f8,,mobile,control_keyword,2026-08-14 22:02:11.936598,2026-08-14
sess_33c17159b6ce488d,10397.0,mobile,treatment_ai_search,2026-09-07 22:58:38.751532,2026-09-07
sess_127f7730927b4de7,6820.0,mobile,control_keyword,2026-09-06 13:17:57.472466,2026-09-06
sess_beeffb6c0e7b42b4,7716.0,mobile,treatment_ai_search,2026-09-08 13:04:40.812035,2026-09-08
sess_617108c72a0d4ba9,,tablet,control_keyword,2026-08-28 08:59:10.791182,2026-08-28
sess_d61838cdd12347da,,mobile,treatment_ai_search,2026-09-05 04:09:42.375515,2026-09-05
sess_be82a910ee824f40,9140.0,mobile,control_keyword,2026-09-05 15:37:39.777690,2026-09-05
sess_ba685a8a84d841c0,8790.0,mobile,treatment_ai_search,2026-09-13 04:25:01.420858,2026-09-13
sess_85fdfe14689f4858,9835.0,desktop,control_keyword,2026-08-24 23:48:06.324276,2026-08-24
sess_a27ff7a176e444cb,6863.0,mobile,treatment_ai_search,2026-08-25 07:50:28.433977,2026-08-25
sess_c8a97f634ba14d42,11852.0,mobile,control_keyword,2026-08-29 14:42:50.144911,2026-08-29
sess_4f237b6794f74494,6084.0,mobile,treatment_ai_search,2026-08-24 03:18:04.412548,2026-08-24
sess_d27722c067d8412b,11730.0,desktop,control_keyword,2026-08-31 19:23:02.541260,2026-08-31
sess_c3b2bdb10d234d80,10080.0,mobile,treatment_ai_search,2026-08-24 17:32:57.590038,2026-08-24
sess_a789a71b4d8f4b31,,tablet,control_keyword,2026-08-23 18:06:50.759157,2026-08-23
sess_5d120fe0958f407f,10755.0,desktop,treatment_ai_search,2026-08-21 08:16:42.687478,2026-08-21
sess_11eca0effe574f6f,8836.0,mobile,control_keyword,2026-09-04 11:14:26.978838,2026-09-04
sess_9e0cdb0d0c054a53,11910.0,mobile,treatment_ai_search,2026-08-18 00:31:31.115146,2026-08-18
sess_6a852e59002142b2,6053.0,mobile,control_keyword,2026-09-10 08:55:05.283248,2026-09-10
sess_c570ef6923274adf,9994.0,mobile,treatment_ai_search,2026-09-01 19:46:00.367474,2026-09-01
sess_390b850993794450,9379.0,mobile,control_keyword,2026-08-17 01:10:48.083714,2026-08-17
sess_92325477294c4e44,6146.0,mobile,treatment_ai_search,2026-08-24 20:12:27.501989,2026-08-24
sess_187f14da08ce4106,,mobile,control_keyword,2026-08-22 02:15:23.268913,2026-08-22
sess_72e1174eb7574930,11557.0,mobile,treatment_ai_search,2026-08-26 14:08:27.815879,2026-08-26
sess_da07f38d6edd4e1e,7542.0,mobile,control_keyword,2026-09-04 07:44:42.464359,2026-09-04
sess_f81fb63fbb754f0f,8630.0,mobile,treatment_ai_search,2026-08-28 09:40:40.370450,2026-08-28
sess_79787ca75dee4fb1,10354.0,desktop,control_keyword,2026-08-20 23:48:52.579485,2026-08-20
sess_93ba0e8538b74173,7030.0,desktop,treatment_ai_search,2026-09-06 04:04:18.445261,2026-09-06
sess_c2d3928e52fa4a40,6910.0,mobile,control_keyword,2026-09-06 18:36:14.199438,2026-09-06
sess_0da06d240dde45bb,9174.0,desktop,treatment_ai_search,2026-09-10 12:13:56.884419,2026-09-10
sess_0f32a7de02564b84,,mobile,control_keyword,2026-08-14 21:12:08.385813,2026-08-14
sess_a4d95e195e604aa0,9753.0,mobile,treatment_ai_search,2026-08-25 15:47:59.739558,2026-08-25
sess_0d5191d430fa4871,7458.0,mobile,control_keyword,2026-09-11 22:39:39.274561,2026-09-11
sess_dacbdec22abb435c,9402.0,mobile,treatment_ai_search,2026-08-28 04:10:08.797077,2026-08-28
sess_1e9f31564946441b,11046.0,mobile,control_keyword,2026-08-27 01:04:34.070245,2026-08-27
sess_d99fbe6bdf6a4014,,desktop,treatment_ai_search,2026-09-07 09:00:10.884304,2026-09-07
sess_3343421a3ad946e5,,tablet,control_keyword,2026-09-08 12:59:09.013454,2026-09-08
sess_979a04bea57a450f,9474.0,desktop,treatment_ai_search,2026-09-04 10:04:00.698397,2026-09-04
sess_92449758457d493d,,mobile,control_keyword,2026-09-02 20:10:09.064948,2026-09-02
sess_a8395006978a45a6,10781.0,desktop,treatment_ai_search,2026-08-29 13:49:47.229811,2026-08-29
sess_01b7e5f61e33460d,,mobile,control_keyword,2026-09-11 01:06:23.851763,2026-09-11
sess_f9da7987528d4036,11366.0,mobile,treatment_ai_search,2026-08-31 18:30:55.129043,2026-08-31
sess_34931cb180694b43,6917.0,mobile,control_keyword,2026-08-18 12:25:48.761798,2026-08-18
sess_64e5135382674b5b,,desktop,treatment_ai_search,2026-09-12 02:49:38.690072,2026-09-12
sess_1043e1136f90407e,6726.0,desktop,control_keyword,2026-08-31 13:54:24.834458,2026-08-31
sess_9f1901c4206e445b,11137.0,mobile,treatment_ai_search,2026-09-08 08:05:16.904123,2026-09-08
sess_49773b705be74a8f,,desktop,control_keyword,2026-09-09 04:46:27.673310,2026-09-09
sess_325608e4894c4cad,,mobile,treatment_ai_search,2026-08-18 05:00:33.653718,2026-08-18
sess_f9e3f830cd3f4058,6146.0,mobile,control_keyword,2026-08-31 21:48:51.330667,2026-08-31
sess_b94bfdcf26464fc2,10691.0,mobile,treatment_ai_search,2026-08-26 06:33:29.489039,2026-08-26
sess_fd86d0cd22b04a95,,mobile,control_keyword,2026-08-31 17:37:21.659169,2026-08-31
sess_fac0ff3aeceb482d,6137.0,mobile,treatment_ai_search,2026-09-03 07:22:49.662971,2026-09-03
sess_daecfe0ed2ac4da7,11244.0,mobile,control_keyword,2026-08-31 05:22:35.482045,2026-08-31
sess_b774be6363474ef2,,mobile,treatment_ai_search,2026-09-01 17:53:33.995235,2026-09-01
sess_b193c60ddbb944b8,6450.0,mobile,control_keyword,2026-08-29 07:29:22.635978,2026-08-29
sess_e2917683825a40a9,9480.0,desktop,treatment_ai_search,2026-08-23 03:25:29.546709,2026-08-23
sess_68e406d03a844b7e,11667.0,desktop,control_keyword,2026-09-08 15:29:55.215954,2026-09-08
sess_f47e4f04d956426b,,desktop,treatment_ai_search,2026-08-23 09:57:04.456731,2026-08-23
sess_4d5ad2599c804069,7915.0,mobile,control_keyword,2026-08-17 23:35:54.653935,2026-08-17
sess_01cfcf14507d43b2,7619.0,mobile,treatment_ai_search,2026-08-24 08:09:43.621727,2026-08-24
sess_aa1fc64dc79e44ed,7027.0,mobile,control_keyword,2026-08-28 18:23:44.192207,2026-08-28
sess_5d2e66e76d0946b5,,mobile,treatment_ai_search,2026-08-26 02:54:46.667067,2026-08-26
sess_3517630a5b2342a0,,mobile,control_keyword,2026-08-24 21:50:32.423775,2026-08-24
sess_fabf45f95cdc4e3b,,mobile,treatment_ai_search,2026-09-10 19:51:36.647693,2026-09-10
sess_65b1aeab05614dfc,6678.0,mobile,control_keyword,2026-09-07 02:51:19.032534,2026-09-07
sess_58d65b630ac6489b,8352.0,desktop,treatment_ai_search,2026-09-03 16:48:33.034149,2026-09-03
sess_ec5d3599aa0b4b3a,,mobile,control_keyword,2026-08-22 22:00:40.743188,2026-08-22
sess_b4eadcb707454644,8894.0,desktop,treatment_ai_search,2026-08-24 13:39:05.737521,2026-08-24
sess_554ba50f622e4c17,9920.0,mobile,control_keyword,2026-09-07 04:07:25.388284,2026-09-07
sess_bef956602cbc4790,,mobile,treatment_ai_search,2026-09-12 06:59:07.612049,2026-09-12
sess_ec8c39fd3e0c4a01,9960.0,mobile,control_keyword,2026-08-25 20:50:52.624358,2026-08-25
sess_86d83adaafbe491c,10852.0,desktop,treatment_ai_search,2026-09-11 16:14:12.338504,2026-09-11
sess_62c12ee228524fe4,,mobile,control_keyword,2026-08-25 06:29:11.644505,2026-08-25
sess_36d8d76019834c9f,8461.0,mobile,treatment_ai_search,2026-08-23 01:01:31.908819,2026-08-23
sess_c1fb0a9bf9884194,8725.0,desktop,control_keyword,2026-08-15 03:31:04.318528,2026-08-15
sess_f2919b4028b34bdd,11577.0,mobile,treatment_ai_search,2026-08-24 18:22:47.850451,2026-08-24
sess_7bae49ffb3f44dfa,8783.0,mobile,control_keyword,2026-08-26 01:06:30.884286,2026-08-26
sess_6a0d960c05814eb6,6970.0,mobile,treatment_ai_search,2026-08-24 23:01:08.269914,2026-08-24
sess_efbf1bd330084ada,8786.0,mobile,control_keyword,2026-08-15 05:34:38.279672,2026-08-15
sess_471431ec60094ea1,,mobile,treatment_ai_search,2026-08-28 12:23:27.095522,2026-08-28
sess_bb45e889fe65401d,,mobile,control_keyword,2026-09-03 03:38:46.408845,2026-09-03
sess_c9b13bb561474efd,11807.0,desktop,treatment_ai_search,2026-09-10 16:22:35.251554,2026-09-10
sess_7c3085973e61423b,8051.0,desktop,control_keyword,2026-09-01 21:57:44.882143,2026-09-01
sess_1b8afeea6a1d4d65,9749.0,desktop,treatment_ai_search,2026-09-04 16:48:22.223359,2026-09-04
sess_1bf7ff9e885644a6,10823.0,desktop,control_keyword,2026-08-25 06:11:33.872090,2026-08-25
sess_3179748d53db49b2,,desktop,treatment_ai_search,2026-09-04 05:34:17.645362,2026-09-04
sess_6e3040a665bd4e95,11098.0,mobile,control_keyword,2026-08-20 11:51:02.197659,2026-08-20
sess_9d670166fd4f4271,10112.0,desktop,treatment_ai_search,2026-09-03 08:10:58.797740,2026-09-03
sess_8d5f130c75d34c0d,11032.0,mobile,control_keyword,2026-08-19 23:12:36.424758,2026-08-19
sess_3ef307921ba94db2,7194.0,mobile,treatment_ai_search,2026-08-26 01:54:23.268849,2026-08-26
sess_cb3b76ee560f4bf9,6926.0,mobile,control_keyword,2026-08-18 01:12:26.773772,2026-08-18
sess_547cfb8214e0411a,11794.0,mobile,treatment_ai_search,2026-08-19 01:12:46.902089,2026-08-19
sess_6b121bf25bd449b6,,mobile,control_keyword,2026-08-25 04:36:08.750695,2026-08-25
sess_547992a41d7f4a00,8145.0,desktop,treatment_ai_search,2026-08-25 19:41:34.681873,2026-08-25
sess_cda80ff55e254baf,,desktop,control_keyword,2026-08-16 05:11:13.903282,2026-08-16
sess_466c6573bdba45d1,8787.0,desktop,treatment_ai_search,2026-08-31 16:26:46.585732,2026-08-31
sess_eb8fdc806bc24906,8218.0,mobile,control_keyword,2026-09-10 16:21:45.839178,2026-09-10
sess_126a7395e8704928,,mobile,treatment_ai_search,2026-09-06 11:37:58.340473,2026-09-06
sess_18a24f87f99b4c1c,,mobile,control_keyword,2026-08-21 20:22:48.132225,2026-08-21
sess_6075b8bfb8e645c2,11532.0,desktop,treatment_ai_search,2026-08-22 22:18:54.530760,2026-08-22
sess_77dccfb08ade477b,10254.0,mobile,control_keyword,2026-09-07 16:08:11.370717,2026-09-07
sess_9ebc1e61973f48cf,9376.0,mobile,treatment_ai_search,2026-08-27 05:06:34.822598,2026-08-27
sess_2d6aa47a2214405b,7105.0,desktop,control_keyword,2026-08-19 11:39:13.567534,2026-08-19
sess_116818faddef4003,8588.0,mobile,treatment_ai_search,2026-09-07 20:36:21.687795,2026-09-07
sess_ed559d69ec8b4fb1,8825.0,desktop,control_keyword,2026-08-25 09:31:48.580298,2026-08-25
sess_192d1d65e6034de8,10303.0,mobile,treatment_ai_search,2026-09-11 18:37:42.102812,2026-09-11
sess_000424a61f0d47e4,10689.0,mobile,control_keyword,2026-09-06 14:37:38.258450,2026-09-06
sess_b9b3c190c1084fa2,11540.0,mobile,treatment_ai_search,2026-09-02 14:00:04.450707,2026-09-02
sess_57e2dc70d53b4f1d,,mobile,control_keyword,2026-08-16 01:07:10.584730,2026-08-16
sess_3016b4c1a3f44384,9345.0,mobile,treatment_ai_search,2026-08-22 20:45:11.556129,2026-08-22
sess_12103d2663da44df,,mobile,control_keyword,2026-08-28 22:08:34.205160,2026-08-28
sess_d10d43d6c19a4adb,,tablet,treatment_ai_search,2026-09-10 12:17:21.500322,2026-09-10
sess_5e70cdb19ccf4cec,,mobile,control_keyword,2026-08-26 05:33:39.686365,2026-08-26
sess_00067f8f96bb41a8,7023.0,mobile,treatment_ai_search,2026-08-21 02:16:57.843888,2026-08-21
sess_0d764f162e6a4430,8074.0,mobile,control_keyword,2026-09-03 07:30:00.905678,2026-09-03
sess_dbae2c132fc5455c,,mobile,treatment_ai_search,2026-08-19 10:39:20.365073,2026-08-19
sess_d1abe7b55ce94c1b,9700.0,mobile,control_keyword,2026-08-28 02:45:24.699907,2026-08-28
sess_671a26a9160d4573,7374.0,mobile,treatment_ai_search,2026-09-04 05:16:17.398802,2026-09-04
sess_dad294699b8d4f73,,desktop,control_keyword,2026-08-15 18:14:37.248685,2026-08-15
sess_43a7b183ca1942fe,,desktop,treatment_ai_search,2026-08-25 12:23:37.317328,2026-08-25
sess_09e1c67549284c61,,mobile,control_keyword,2026-09-11 18:44:07.483225,2026-09-11
sess_724b34c73d874c21,11709.0,mobile,treatment_ai_search,2026-09-01 23:33:46.273446,2026-09-01
sess_6b64d9edb3a94579,,mobile,control_keyword,2026-08-24 02:45:17.840678,2026-08-24
sess_4d39b9737b8d42d7,,desktop,treatment_ai_search,2026-08-20 10:39:27.283310,2026-08-20
sess_e0a4210f0fb6405e,,mobile,control_keyword,2026-09-12 02:50:00.092814,2026-09-12
sess_57997604d8164fc2,10200.0,mobile,treatment_ai_search,2026-08-16 10:26:19.026100,2026-08-16
sess_389ffe658745493b,,mobile,control_keyword,2026-08-21 09:34:08.336075,2026-08-21
sess_f40b2dccc0024636,7895.0,mobile,treatment_ai_search,2026-08-26 09:22:10.499379,2026-08-26
sess_1cbf5a4569ae4244,8337.0,mobile,control_keyword,2026-08-27 17:51:59.354395,2026-08-27
sess_941b8a2387ea4cfb,,desktop,treatment_ai_search,2026-09-02 11:31:19.808262,2026-09-02
sess_61ba68cc606e48c2,,mobile,control_keyword,2026-08-16 20:16:29.781318,2026-08-16
sess_484c4a8bb92d40ff,6083.0,mobile,treatment_ai_search,2026-08-23 16:59:57.807178,2026-08-23
sess_34a653611efa4b8d,,desktop,control_keyword,2026-08-18 21:20:12.455373,2026-08-18
sess_5bad113356014821,,desktop,treatment_ai_search,2026-09-03 15:34:15.574845,2026-09-03
sess_7ced67a84f344adf,7082.0,desktop,control_keyword,2026-08-22 20:27:38.328320,2026-08-22
sess_656a1c4156774cc0,10935.0,mobile,treatment_ai_search,2026-08-28 20:58:00.160965,2026-08-28
sess_5685bb1dd3414cb2,,mobile,control_keyword,2026-08-23 08:35:21.821003,2026-08-23
sess_ca09bf4d327044e5,9398.0,desktop,treatment_ai_search,2026-08-20 06:18:03.652775,2026-08-20
sess_e4e8fd0133274077,,mobile,control_keyword,2026-08-20 20:10:45.139921,2026-08-20
sess_a2856a1caf82444b,,mobile,treatment_ai_search,2026-08-16 03:43:24.564102,2026-08-16
sess_c9654f576df242d2,,mobile,control_keyword,2026-09-12 20:54:58.772231,2026-09-12
sess_02fc1948f52d41f1,11457.0,tablet,treatment_ai_search,2026-09-12 04:06:13.465228,2026-09-12
sess_f9ea0cb411ab454b,6384.0,mobile,control_keyword,2026-09-12 10:58:40.842195,2026-09-12
sess_a6175fb4e9ca4fed,,desktop,treatment_ai_search,2026-08-21 15:15:55.877952,2026-08-21
sess_4f22d6db422348ad,10983.0,mobile,control_keyword,2026-09-02 22:38:01.095113,2026-09-02
sess_905fcf049b7047ea,11427.0,mobile,treatment_ai_search,2026-09-12 16:06:07.801440,2026-09-12
sess_f0b7910d679348c8,6268.0,mobile,control_keyword,2026-09-03 18:26:16.509911,2026-09-03
sess_9c065107d91a4fe3,7848.0,mobile,treatment_ai_search,2026-08-21 02:31:24.098361,2026-08-21
sess_663f71ff7fc646c6,6305.0,desktop,control_keyword,2026-08-20 11:34:14.790400,2026-08-20
sess_36ab6103dd5b4aa8,10999.0,mobile,treatment_ai_search,2026-08-25 22:12:13.871420,2026-08-25
sess_35ad2cb8be0b4a76,11481.0,mobile,control_keyword,2026-09-11 02:55:28.528570,2026-09-11
sess_9e76a4d65b6844c3,,mobile,treatment_ai_search,2026-08-28 16:50:31.267069,2026-08-28
sess_8da27642c1a741f6,10021.0,mobile,control_keyword,2026-09-03 03:02:05.045721,2026-09-03
sess_011e3cb437f94553,10769.0,mobile,treatment_ai_search,2026-08-16 23:02:12.011248,2026-08-16
sess_e9d2d4120eb04e46,6411.0,mobile,control_keyword,2026-09-13 08:24:50.119943,2026-09-13
sess_a0366bdbc2cf4c65,10888.0,mobile,treatment_ai_search,2026-09-10 09:41:31.479193,2026-09-10
sess_cf54a56e534147dd,8539.0,desktop,control_keyword,2026-08-15 01:37:09.272557,2026-08-15
sess_ad75a019a8df4b6f,,desktop,treatment_ai_search,2026-09-12 15:19:06.349774,2026-09-12
sess_ebc1b5c232164594,,mobile,control_keyword,2026-09-01 14:35:47.523433,2026-09-01
sess_1529260b47124930,,mobile,treatment_ai_search,2026-09-08 22:14:04.247534,2026-09-08
sess_10f9dfaed63946df,11555.0,mobile,control_keyword,2026-09-07 11:09:15.432124,2026-09-07
sess_7ddd95f4849c4b76,,mobile,treatment_ai_search,2026-08-28 03:09:41.084310,2026-08-28
sess_98158d57ce2d45f1,,desktop,control_keyword,2026-08-17 06:42:14.681478,2026-08-17
sess_f172add52a4c42d0,10610.0,mobile,treatment_ai_search,2026-08-29 02:24:38.179298,2026-08-29
sess_a59625d7ea9444e4,7969.0,mobile,control_keyword,2026-08-27 09:22:11.706809,2026-08-27
sess_b74329a457cd4895,6176.0,tablet,treatment_ai_search,2026-09-10 06:34:22.923293,2026-09-10
sess_f21c8112242d4c76,7605.0,desktop,control_keyword,2026-09-06 14:06:25.389831,2026-09-06
sess_7bbaec52d5e341c3,,desktop,treatment_ai_search,2026-08-29 01:22:57.888560,2026-08-29
sess_1c060277b8c447b5,6622.0,desktop,control_keyword,2026-08-30 22:04:09.721251,2026-08-30
sess_6745b6b36bdb4ecf,7952.0,mobile,treatment_ai_search,2026-09-09 03:35:10.770248,2026-09-09
sess_676a51e1af0b4666,,mobile,control_keyword,2026-09-06 00:21:07.127484,2026-09-06
sess_b48fa9f79d1d4a48,11114.0,desktop,treatment_ai_search,2026-08-22 08:23:21.072309,2026-08-22
sess_e68aa0352975464f,,mobile,control_keyword,2026-09-02 11:03:24.638643,2026-09-02
sess_1b181b2a04164b87,,mobile,treatment_ai_search,2026-08-20 01:40:14.844610,2026-08-20
sess_4141218c25cf479e,,mobile,control_keyword,2026-09-13 03:03:51.830539,2026-09-13
sess_ddb1f9c0448244ff,8491.0,mobile,treatment_ai_search,2026-09-10 11:54:40.143851,2026-09-10
sess_228277bbab874d1d,7586.0,mobile,control_keyword,2026-08-27 11:03:21.133572,2026-08-27
sess_ef1a88a123064d7e,7412.0,desktop,treatment_ai_search,2026-08-26 15:52:34.598390,2026-08-26
sess_26f5570349534567,7830.0,desktop,control_keyword,2026-08-26 20:22:03.071816,2026-08-26
sess_a2e635d0a9154a0e,8945.0,desktop,treatment_ai_search,2026-09-12 10:15:21.326507,2026-09-12
sess_d24d3a0e8d8f4a92,10423.0,mobile,control_keyword,2026-08-29 10:13:11.875157,2026-08-29
sess_954cb14a18764add,8687.0,desktop,treatment_ai_search,2026-08-18 10:49:30.641633,2026-08-18
sess_9a5ae10c043940f7,,mobile,control_keyword,2026-08-16 05:07:30.714422,2026-08-16
sess_59eec927d82e440e,9977.0,mobile,treatment_ai_search,2026-08-16 11:18:36.200934,2026-08-16
sess_e182e9b4110640b9,9633.0,mobile,control_keyword,2026-08-19 10:42:51.723943,2026-08-19
sess_6f4215faad9447c1,6468.0,mobile,treatment_ai_search,2026-08-18 10:27:26.923128,2026-08-18
sess_5cfe334b6d734189,8839.0,mobile,control_keyword,2026-09-09 14:02:20.768646,2026-09-09
sess_a307d76225594816,9978.0,mobile,treatment_ai_search,2026-09-11 02:56:42.327079,2026-09-11
sess_2fa03be993b8415a,,mobile,control_keyword,2026-08-25 15:21:00.438947,2026-08-25
sess_a7bb9c7ed0644f5e,,desktop,treatment_ai_search,2026-08-18 18:36:04.515860,2026-08-18
sess_720297acd7744c8d,8084.0,mobile,control_keyword,2026-09-01 01:33:41.558304,2026-09-01
sess_79c2ebac0f224f1d,,desktop,treatment_ai_search,2026-09-01 14:18:00.495731,2026-09-01
sess_3790707ec8924ff1,11598.0,desktop,control_keyword,2026-09-04 17:16:02.800965,2026-09-04
sess_404f3443eab3440f,,desktop,treatment_ai_search,2026-08-26 06:51:38.307187,2026-08-26
sess_332deadafa864813,11110.0,mobile,control_keyword,2026-08-28 14:49:33.146709,2026-08-28
sess_5ad9b66d155b4d90,6139.0,desktop,treatment_ai_search,2026-08-27 01:50:53.960276,2026-08-27
sess_7de7feaed2864672,10841.0,mobile,control_keyword,2026-09-08 21:48:13.550297,2026-09-08
sess_d46477947df04824,10934.0,mobile,treatment_ai_search,2026-09-05 14:47:52.504577,2026-09-05
sess_096da27e43cf493c,7876.0,tablet,control_keyword,2026-08-23 12:29:57.443646,2026-08-23
sess_9ccdd17134334737,7948.0,desktop,treatment_ai_search,2026-08-20 11:28:31.897722,2026-08-20
sess_9257dd257808466c,9300.0,mobile,control_keyword,2026-08-17 17:46:40.874355,2026-08-17
sess_fd04989c0d384d2e,9754.0,mobile,treatment_ai_search,2026-09-04 18:16:50.111253,2026-09-04
sess_60525e93cce94351,9490.0,mobile,control_keyword,2026-09-12 11:45:48.222602,2026-09-12
sess_389054c382434c4b,11648.0,mobile,treatment_ai_search,2026-08-23 13:50:39.342107,2026-08-23
sess_cdd6b71219a146e1,9957.0,desktop,control_keyword,2026-08-20 18:43:08.760060,2026-08-20
sess_7e10d1c1397649d9,6161.0,mobile,treatment_ai_search,2026-09-11 16:14:51.857838,2026-09-11
sess_d04fca9c9ad64e5f,10954.0,mobile,control_keyword,2026-08-23 18:57:28.896820,2026-08-23
sess_8a95aecc675e4463,9457.0,mobile,treatment_ai_search,2026-08-18 04:22:16.875592,2026-08-18
sess_43f0bcd24bd945ba,,mobile,control_keyword,2026-09-06 15:42:17.558519,2026-09-06
sess_e5e753a37618462d,8577.0,mobile,treatment_ai_search,2026-09-04 15:13:06.659086,2026-09-04
sess_e0be11513a434906,,mobile,control_keyword,2026-08-29 17:02:46.134522,2026-08-29
sess_367dd288c8814243,9549.0,mobile,treatment_ai_search,2026-08-21 04:10:26.508133,2026-08-21
sess_80638e8f9e1e4a69,7423.0,desktop,control_keyword,2026-09-06 17:15:25.299176,2026-09-06
sess_08a8e296a2f24115,8116.0,desktop,treatment_ai_search,2026-08-28 01:12:10.930518,2026-08-28
sess_b2f105fa1c5e4d16,,mobile,control_keyword,2026-09-04 06:17:03.217442,2026-09-04
sess_095ca7577d974f21,11964.0,mobile,treatment_ai_search,2026-08-23 14:59:05.068454,2026-08-23
sess_1bb43552addc425f,11028.0,mobile,control_keyword,2026-08-31 00:06:05.956009,2026-08-31
sess_0696076e6dfe495d,8024.0,mobile,treatment_ai_search,2026-08-28 21:19:55.479651,2026-08-28
sess_e1729f2b54b64501,11343.0,desktop,control_keyword,2026-09-11 11:21:04.756618,2026-09-11
sess_e9f61f5c5727421b,7259.0,desktop,treatment_ai_search,2026-08-18 23:29:24.860616,2026-08-18
sess_729d2e3d34d74c1f,7260.0,mobile,control_keyword,2026-08-23 05:50:57.346004,2026-08-23
sess_d430ed82351e4af6,,tablet,treatment_ai_search,2026-08-28 22:00:00.518495,2026-08-28
sess_2ea5bc472abb4017,9973.0,desktop,control_keyword,2026-08-29 23:34:58.562668,2026-08-29
sess_05fc620144914672,,mobile,treatment_ai_search,2026-09-11 09:53:30.993103,2026-09-11
sess_882eaa574af2432c,9180.0,desktop,control_keyword,2026-08-15 23:22:21.867353,2026-08-15
sess_503763f3033b4ca5,,mobile,treatment_ai_search,2026-08-23 20:45:42.913637,2026-08-23
sess_8c2d2b948eec44ff,,mobile,control_keyword,2026-09-04 19:47:16.055873,2026-09-04
sess_0a8ef4400ccd462b,10804.0,desktop,treatment_ai_search,2026-08-30 06:26:19.119301,2026-08-30
sess_db7e6f1ea0fc4d80,9839.0,mobile,control_keyword,2026-09-06 14:05:11.096056,2026-09-06
sess_bf75138e1478407b,,mobile,treatment_ai_search,2026-08-20 05:34:47.745881,2026-08-20
sess_806e0d3eb0294195,,mobile,control_keyword,2026-08-19 08:27:03.393132,2026-08-19
sess_909770f4c0c946c6,9645.0,mobile,treatment_ai_search,2026-08-24 11:51:04.153439,2026-08-24
sess_bfeecac346ba40e6,8651.0,tablet,control_keyword,2026-08-27 03:55:35.766311,2026-08-27
sess_754e66efcaad45b3,10456.0,desktop,treatment_ai_search,2026-08-14 23:13:25.956708,2026-08-14
